703,1202,"1996-11-10","0000-00-00","Andrew Rogers","Paul Allen","","Astoria 2, Soho Live"
705,1203,"1995-09-01","1995-08-25","","","","Reading Festival '95"
705,1204,"1996-04-05","1996-03-01","","","","Artist's own studio"
705,1205,"1994-05-21","0000-00-00","","","","Artist's own studio"
706,1206,"0000-00-00","1999-06-13","Mike Engles","","",""
707,1207,"1997-04-22","1997-04-06","Mike Engles","George Thomas","","Maida Vale 4"
708,1208,"0000-00-00","1999-10-10","Mike Robinson","","","Maida Vale 4"
710,1209,"1990-04-18","1990-03-18","Dale Griffin","Mike Robinson","","Maida Vale 3"
710,1210,"1991-02-02","1991-01-08","Mike Robinson","Paul Young","","Maida Vale 5"
711,1211,"1991-08-24","1991-07-07","Dale Griffin","M.Farrar/P.Robert","","Maida Vale 3"
711,1212,"1993-03-27","1993-01-16","Tim Durham","Julia Carney","","Maida Vale 4"
712,1213,"1969-11-19","1969-09-16","John Walters","Unknown","","Maida Vale 4"
712,1214,"1971-08-01","0000-00-00","","","","Sunday Concert"
713,1215,"2004-08-25","0000-00-00","Fortdax","Fortdax","","Artist's own studio"
714,1216,"2003-10-15","2003-09-28","Simon Askew","Jamie Hart","","Maida Vale 4"
714,1217,"0000-00-00","2004-09-08","Simon Askew","Jerry Smith","","Maida Vale 4"
715,1218,"0000-00-00","2004-06-16","Nick Fountain","Jerry Smith","","Maida Vale 4"
716,1219,"0000-00-00","1981-06-01","","","",""
717,1220,"2003-10-14","2003-09-24","Simon Askew","Jamie Hart","","Maida Vale 4"
717,1221,"2004-06-24","2004-06-18","Louise Kattenhorn","Andy Rogers","","Sonar, Barcelona, Spain"
718,1222,"1986-11-17","1986-10-12","Dale Griffin","Mike Engles","Simon Clifford","Unknown"
719,1223,"1981-03-02","1981-02-24","Dale Griffin","Mike Robinson","","Langham 1"
720,1224,"1991-12-08","1991-11-03","Dale Griffin","J Carney/D Griffi","","Maida Vale 3"
721,1225,"1994-06-18","1994-05-14","Ted De Bono","Nick Scripps","","Maida Vale 4"
721,1226,"1996-02-17","1996-02-06","","","","Maida Vale 4"
721,1227,"0000-00-00","1999-05-25","Mike Robinson","Paul Noble","","Maida Vale 3"
722,1228,"1987-05-05","1987-04-16","Dale Griffin","Mike Engles","Fred Kay","Unknown"
723,1229,"1982-12-02","1982-11-24","Anthony Pugh","Unknown","","Unknown"
723,1230,"1983-12-19","1983-12-03","Dale Griffin","Martin Colley","","Maida Vale 4"
724,1231,"1973-05-03","1973-04-30","Bernie Andrews","Unknown","","Langham 1"
724,1232,"1976-06-25","1976-06-10","Tony Wilson","Unknown","","Maida Vale 4"
724,1233,"1977-05-23","1977-05-16","Tony Wilson","Dave Dade","","Maida Vale 4"
724,1234,"1978-06-05","1978-05-22","Tony Wilson","Dave Dade","","Maida Vale 4"
724,1235,"1979-04-19","1979-04-02","Trevor Dann","Dave Dade","","Maida Vale 4"
725,1236,"1981-03-03","1981-02-25","Dale Griffin","Nick Gomm","","Langham 1"
725,1237,"1981-09-30","1981-09-19","Dale Griffin","Mike Robinson","","Maida Vale 4"
726,1238,"1971-03-20","1971-03-02","John Walters","Bob Conduct","","Maida Vale 4"
727,1239,"1974-12-05","1974-12-02","Tony Wilson","Unknown","","Maida Vale 4"
728,1240,"2003-11-20","2003-11-20","Freddy Fresh","Freddy Fresh","","Artist's own studio"
729,1241,"1968-07-21","1968-07-15","Bernie Andrews","Pete Ritzema","","201 Piccadilly, Studio 1"
729,1242,"1969-03-23","1969-03-17","Bernie Andrews","Allen Harris/Bob Conduct","","Playhouse Theatre, Northumberland Avenue"
729,1243,"1969-12-13","1969-12-08","John Walters","Tony Wilson","","Playhouse Theatre, Northumberland Avenue"
729,1244,"1970-01-18","1970-01-15","Jeff Griffin","Unknown","","Unknown"
731,1245,"1992-04-04","1992-02-09","Dale Griffin","M.Engles/A.Dowd","","Maida Vale 3"
732,1246,"1980-11-20","1980-10-27","Tony Wilson","Ted De Bono","Nick Gomm","Maida Vale 4"
732,1247,"1981-08-19","1981-08-12","Chris Lycett","Nick Gomm","","Maida Vale 4"
733,1248,"1983-03-31","1983-03-26","Dale Griffin","Mike Robinson","","Maida Vale 4"
733,1249,"0000-00-00","1984-03-22","","","",""
734,1250,"1985-08-06","1985-08-04","Dale Griffin","Mike Engles","","Maida Vale 5"
734,1251,"1986-08-13","1986-08-03","Dale Griffin","Mike Robinson","","Unknown"
734,1252,"1987-06-24","1987-06-21","Dale Griffin","Mike Robinson","Martin Colley","Unknown"
734,1253,"1988-04-19","1988-04-10","Dale Griffin","Mike Engles","John Boon","Unknown"
734,1254,"1992-01-19","1991-12-03","James Birtwistle","James Birtwistle","Mike Robinson","Maida Vale 4"
734,1255,"1992-10-10","1992-10-08","","","","Berlin"
735,1256,"2003-08-20","2003-07-03","Miti","Guy Worth","","Maida Vale 3"
735,1257,"0000-00-00","2004-07-29","Guy Worth","Jerry Smith","","Maida Vale 4"
736,1258,"0000-00-00","0000-00-00","","","",""
737,1259,"1986-07-23","1986-07-13","Dale Griffin","Mike Engles","Miti Adhikari","Maida Vale 5"
738,1260,"1982-08-26","1982-08-02","Tony Wilson","Dave Dade","","Maida Vale 4"
739,1261,"1990-05-21","1990-04-22","Dale Griffin","Mike Engles","","Maida Vale 3"
739,1262,"1992-06-19","1992-05-21","Mike Engles","J.Birtwhistle/M.E","","Maida Vale 3"
740,1263,"1988-12-13","1988-12-11","Dale Griffin","Mike Engles","","The Hippodrome, Golders Green, London"
741,1264,"1994-10-14","1994-09-08","Ted De Bono","Steve Bittlestone","","Maida Vale 4"
741,1265,"1996-03-22","1996-02-22","Ted De Bono","Steve","","Maida Vale 5"
742,1266,"1972-07-11","1972-06-27","Unknown","Bob Conduct","","Maida Vale 4"
743,1267,"1983-01-19","1983-01-16","Dale Griffin","Mike Engles","","Maida Vale 4"
744,1268,"1992-11-06","1992-09-08","James Birtwhistle","P.Jordan/J.Birtw","","Maida Vale 4"
744,1269,"1993-05-07","1993-04-06","Mike Robinson","M Rob/Adam Askew","","Maida Vale 4"
744,1270,"1994-07-16","1994-07-03","Mike Engles","Kevin Rumble","","Maida Vale 3"
744,1271,"0000-00-00","2000-01-14","","","",""
745,1272,"0000-00-00","1986-12-20","","","",""
746,1273,"1980-08-18","1980-08-11","Dale Griffin","Dave Dade","","Maida Vale 4"
747,1274,"1995-10-06","1995-09-28","Nick Gomm","Julian Markham","","Maida Vale 4"
748,1275,"1992-09-18","1992-08-25","Mike Robinson","Mike Robinson","Chris Maclean","Maida Vale 4"
748,1276,"1995-09-29","1995-09-12","Ted De Bono","Julian Markham","","Maida Vale 4"
748,1277,"1997-05-08","1997-05-08","","","","Artist's own studio"
749,1278,"2003-10-01","2003-09-11","Miti","Jerry","","Maida Vale 4"
750,1279,"1980-10-07","1980-09-22","Tony Wilson","Dave Dade","","Maida Vale 4"
751,1280,"0000-00-00","1985-09-23","","","",""
752,1281,"1993-11-19","1993-10-17","Mike Engles","George Thomas","","Maida Vale 3"
753,1282,"1989-10-17","1989-09-24","Dale Griffin","Dave Dade","","Maida Vale 5"
753,1283,"1990-11-04","1990-10-30","Mike Walter","Mike Walter","Andrew Rogers","Maida Vale 5"
754,1284,"1973-11-29","1973-11-19","Bernie Andrews","Unknown","","Langham 1"
755,1285,"1991-09-01","1991-07-14","Dale Griffin","Dave Mccarthy","Julian Best","Maida Vale 3"
756,1286,"1979-07-09","1979-07-02","Unknown","Unknown","","Unknown"
756,1287,"1981-03-12","1981-03-09","Phil Stannard","Dave Dade/Martyn Parker","","Langham 1"
756,1288,"1979-01-18","0000-00-00","Bob Sergeant","Bill Aitken","","Maida Vale 4"
758,1289,"2001-10-24","2001-09-23","Mike Engles","Guy Worth","","Maida Vale 4"
759,1290,"1977-08-31","1977-08-22","Tony Wilson","Nick Gomm","","Maida Vale 4"
760,1291,"0000-00-00","1979-01-10","","","",""
760,1292,"1979-06-25","1979-05-29","Tony Wilson","Mike Robinson","","Maida Vale 4"
760,1293,"2000-12-19","2000-12-13","Sam Cunningham","Miti Adhikari","","Maida Vale"
760,1294,"2001-02-07","2001-02-07","Sam Cunningham","James Birtwistle","","Maida Vale 4"
761,1295,"1975-06-16","1975-06-03","Unknown","Unknown","","Maida Vale 4"
761,1296,"1978-04-04","1978-03-28","Chris Lycett","Mike Robinson","","Maida Vale 4"
762,1297,"1996-01-06","1995-12-14","Ted De Bono","Lisa Softley","","Maida Vale 4"
762,1298,"1998-03-18","1998-02-24","Ted De Bono","Nick Fountain","","Maida Vale 4"
762,1299,"1999-02-04","1999-01-31","Sam Cunningham","Miti","","Queen Ellizabeth Hall, London"
762,1300,"1999-08-31","1999-08-31","Andrew Rogers","Simon Askew","","Maida Vale 3"
762,1301,"0000-00-00","2000-10-11","Kevin Rumble","Jerry Smith","","Maida Vale 4"
762,1302,"2001-09-19","2001-09-19","Simon Askew","Jamie","","Maida Vale 4"
763,1303,"1983-09-26","1983-09-17","Dale Griffin","Martin Colley","","Maida Vale 4"
763,1304,"1984-05-24","1984-05-12","Dale Griffin","Mike Robinson","","Maida Vale 5"
764,1305,"1977-04-20","1977-04-12","Jeff Griffin","Mike Robinson","","Maida Vale 4"
764,1306,"1977-07-21","1977-07-12","Jeff Griffin","Mike Robinson","","Maida Vale 4"
764,1307,"1979-02-14","1979-01-15","Tony Wilson","Dave Dade","","Maida Vale 4"
765,1308,"1970-04-01","1970-02-22","Alec Reid","Nick Gomm","","Maida Vale 4"
765,1309,"1972-01-28","1972-01-09","John Muir","John Walters","","Studio T1, Transcription Service, Kensington House"
765,1310,"1972-11-07","1972-09-25","John Walters","Bob Conduct","","Studio T1, Transcription Service, Kensington House"
766,1311,"1996-10-19","1996-10-15","Andy Rogers","Simon Askew","","Glasgow O.B."
767,1312,"1972-01-07","1971-12-12","Pete Dauncey","Unknown","","Studio T1, Transcription Service, Kensington House"
767,1313,"1972-07-14","1972-06-13","John Muir","Unknown","","Studio T1, Transcription Service, Kensington House"
767,1314,"1972-09-05","1972-08-08","Pete Ritzema","Bob Conduct","","Maida Vale 4"
767,1315,"1972-12-14","1972-12-11","Bernie Andrews","Unknown","","Langham 1"
767,1316,"1974-01-08","1973-12-04","Tony Wilson","Bob Conduct","","Langham 1"
767,1317,"1974-12-17","1974-12-10","Tony Wilson","Unknown","","Unknown"
767,1318,"1975-10-13","1975-09-16","Unknown","Bill Aitken","","Maida Vale 4"
768,1319,"1997-04-01","1997-03-09","","","","Maida Vale 4"
769,1320,"1988-12-12","1988-12-06","Dale Griffin","Mike Robinson","","Maida Vale 4"
770,1321,"1973-04-24","1973-04-17","Unknown","Unknown","","Langham 1"
771,1322,"1973-02-06","1973-01-15","John Walters","Unknown","","Studio T1, Transcription Service, Kensington House"
772,1323,"1998-08-26","1998-08-04","Mike Robinson","Simon Askew","","Maida Vale 4"
773,1324,"1997-10-09","1997-08-26","Mike Robinson","Nick Fountain","","Maida Vale 4"
774,1325,"1981-02-23","1981-02-17","Dale Griffin","Mike Robinson","","Langham 1"
775,1326,"1980-01-24","1980-01-09","John Etchells","Nick Gomm","","Unknown"
777,1327,"1994-04-15","0000-00-00","","","","Artist's own studio"
778,1328,"0000-00-00","0000-00-00","","","",""
779,1329,"1987-11-23","1987-11-17","Dale Griffin","Martin Colley","Julian Best","Unknown"
780,1330,"0000-00-00","2002-02-10","Mike Earles","Nick Scripps","","Maida Vale 4"
781,1331,"1993-07-09","1993-06-03","Miti Adhikari","Rachel Fisher","","Maida Vale 4"
781,1332,"1994-05-27","1994-04-19","Mike Robinson","Ralph Jordan","","Maida Vale 4"
781,1333,"1995-05-26","1995-04-18","Adam Askew","Nick King","","Maida Vale 4"
781,1334,"1997-05-14","1997-04-22","Mike Robinson","Julian Markham","","Maida Vale 4"
782,1335,"1992-05-29","1992-04-21","Mike Robinson","Mike Robinson","","Maida Vale 4"
783,1336,"1989-09-27","1989-08-27","Dale Griffin","Mike Engles","","Maida Vale 3"
784,1337,"1996-10-19","1996-10-15","Andy Rogers","Simon Askew","","Glasgow O.B."
785,1338,"1999-01-19","1998-11-22","Mike Engles","Kevin Rumble","","Maida Vale 3"
786,1339,"2002-12-05","2002-11-10","","","",""
787,1340,"1995-01-28","1995-01-03","Mike Robinson","Martha Knight","","Maida Vale 4"
788,1341,"2003-09-30","2003-09-04","Simon Askew","Jerry","","Maida Vale 4"
789,1342,"1971-11-17","1971-11-09","John Walters","Bob Conduct","","Maida Vale 4"
789,1343,"1973-06-12","1973-05-29","Pete Ritzema","Bob Conduct","","Maida Vale 4"
789,1344,"1974-01-29","1974-01-15","Tony Wilson","Unknown","","Langham 1"
790,1345,"1974-09-03","1974-08-20","Pete Ritzema","Unknown","","Langham 1"
790,1346,"1974-11-21","1974-11-07","Tony Wilson","Unknown","","Maida Vale 4"
790,1347,"1975-11-11","1975-10-21","Tony Wilson","Bill Aitken","","Maida Vale 4"
791,1348,"1995-09-09","1995-08-22","Mike Robinson","Nick King","","Maida Vale 4"
792,1349,"1973-01-04","1972-12-18","Bernie Andrews","Unknown","","Langham 1"
793,1350,"1987-11-04","1987-10-27","Harry Parker","Ted De Bono","","Unknown"
793,1351,"1988-12-06","1988-11-29","Dale Griffin","Mike Robinson","","Maida Vale 4"
793,1352,"1991-09-21","1991-07-09","James Birtwistle","James Birtwistle","Paul Allen","Maida Vale 5"
794,1353,"1993-01-29","1993-12-19","Mike Engles","Nick Fountain","","Maida Vale 3"
794,1354,"1995-03-11","1995-02-12","Mike Engles","Julia Carney","","Maida Vale 3"
794,1355,"1996-05-11","1996-04-21","Mike Engles","George Thomas","","Maida Vale 3"
794,1356,"1998-08-25","1998-07-21","Mike Engles","Miti Adhikari","","Maida Vale 4"
794,1357,"0000-00-00","2000-02-27","Simon Askew","Jerry Smith","","Maida Vale 4"
794,1358,"2000-10-24","2000-10-24","Sam Cunningham","Mike Walter","","Clwb, Cardiff"
794,1359,"2001-09-20","2001-09-20","","","",""
794,1360,"2003-08-28","2003-07-30","Simon Askew`","Jerry Smith","","Maida Vale 4"
794,1361,"2003-10-29","2003-10-29","Sam/Andy","Miti Adhikari","","The Old Marke"
795,1362,"2003-09-03","2003-08-20","Simon Askew","Jerry","","Maida Vale 4"
796,1363,"0000-00-00","2004-08-19","Mike Walter","Guy Worth","","Maida Vale 4"
797,1364,"1976-06-16","1976-06-01","Jeff Griffin","Mike Robinson","","Maida Vale 4"
797,1365,"1976-11-15","1976-11-02","Jeff Griffin","Mike Robinson","","Maida Vale 4"
798,1366,"1998-06-16","1998-05-17","Mike Engles","Jon Leong","","Maida Vale 4"
800,1367,"2003-09-17","2003-08-15","Grandmaster Gareth","","","24Hr Audio"
802,1368,"1991-03-03","1991-02-05","Mike Robinson","Mike Robinson","","Maida Vale 5"
804,1369,"1981-11-05","1981-10-26","Tony Wilson","Dave Dade","Martin Colley","Maida Vale 4"
804,1370,"1982-12-06","1982-11-27","Dale Griffin","Martin Colley","","Maida Vale 4"
805,1371,"1969-11-01","1969-10-21","John Walters","Bob Conduct","","Maida Vale 4"
806,1372,"1994-07-29","1994-05-22","James Birtwistle","George Thomas","","Maida Vale 4"
806,1373,"1996-02-16","1996-02-04","","","","Maida Vale 4"
808,1374,"1981-04-16","1981-03-23","Phil Stannard","Dave Dade","","Langham 1"
809,1375,"1970-05-24","1970-05-14","Unknown","Unknown","","Paris Cinema, Lower Regent Street"
809,1376,"1971-05-09","1971-04-29","Jeff Griffin","Unknown","",""
809,1377,"1972-03-14","1972-02-29","Unknown","Unknown","","Maida Vale 4"
809,1378,"1975-03-13","1975-03-06","Pete Ritzema","Unknown","","Maida Vale 4"
810,1379,"2001-12-20","2001-12-20","Louise Kattenhorn","Andy Rogers","","Peel Acres"
811,1380,"0000-00-00","2001-01-14","Mike Engles","Jaimie Hart","","Maida Vale 4"
812,1381,"1978-06-13","1978-06-05","Tony Wilson","Dave Dade","","Maida Vale 4"
813,1382,"1984-02-01","1984-01-24","Tony Wilson","Martyn Parker","","Maida Vale 4"
813,1383,"1984-05-02","1984-04-24","Mark Radcliffe","Ted De Bono","","Maida Vale 5"
813,1384,"1984-10-10","1984-09-30","Dale Griffin","Graham Puddifoot","","Maida Vale 5"
813,1385,"1985-05-07","1985-04-23","Mark Radcliffe","Mike Robinson","","Maida Vale 5"
814,1386,"1996-07-28","1996-06-18","Mike Robinson","James Birtwistle","","Maida Vale 4"
814,1387,"0000-00-00","1999-10-19","Mike Robinson","Jamie Hart","","Maida Vale 5"
815,1388,"1990-12-15","1990-11-25","Dale Griffin","Mike Engles","Jane Lyons","Maida Vale 3"
815,1389,"1991-09-29","1991-08-20","Mike Robinson","Mike Robinson","","Maida Vale 5"
817,1390,"1991-05-18","1991-04-21","Dale Griffin","Mike Engles","Chris Maclean","Maida Vale 3"
817,1391,"1994-02-05","1994-01-04","Mike Robinson","Simon Askew","","Maida Vale 4"
818,1392,"1995-02-18","1995-01-17","Mike Robinson","George Thomas","","Maida Vale 4"
819,1393,"1973-05-31","1973-05-21","Bernie Andrews","Unknown","","Langham 1"
819,1394,"1973-10-11","1973-10-08","Bernie Andrews","Unknown","","Langham 1"
821,1395,"1984-02-20","1984-02-11","Dale Griffin","Peter Watts","","Maida Vale 5"
822,1396,"1993-06-25","1993-05-25","Chris Maclean/Andy","Andy Rodgers","","Maida Vale 4"
822,1397,"1995-10-06","1995-09-24","Mike Engles","Barry Jordan","","Maida Vale 3"
822,1398,"1997-12-09","1997-11-04","Mike Robinson","George Thomas","","Maida Vale 4"
823,1399,"1985-11-20","1985-11-10","Dale Griffin","Miti Adhikari","","Maida Vale 5"
823,1400,"1986-03-03","1986-02-23","Dale Griffin","Mike Engles","","Maida Vale 5"
823,1401,"1986-09-08","1986-08-31","Dale Griffin","Mike Engles","Fred Kay","Unknown"
823,1402,"1990-04-04","1990-03-01","Dale Griffin","Mike Engles","","Maida Vale 3"
823,1403,"1992-06-27","1992-06-02","Mike Robinson","Mike Robinson","","Maida Vale 4"
823,1404,"1995-08-05","1995-07-11","Kev Rumble","Adam Askew","","Maida Vale 4"
823,1405,"1997-02-02","1997-01-12","Mike Engles","","","Maida Vale 4"
823,1406,"1998-02-24","1998-02-01","Mike Engles","Fred Kay","","Maida Vale 4"
823,1407,"1998-07-23","1998-07-05","Sam Cunningham","Miti Adhikari","","Royal Festival Hall, London"
823,1408,"0000-00-00","1999-08-25","Martyn Parker","Nick Scripps","","Maida Vale 4"
823,1409,"1999-10-07","1999-10-01","Andrew Rogers","Mike Walter","","Queen Ellizabeth Hall, London"
823,1410,"2002-09-03","2002-06-23","Iain Chambers","Chris Lee","","Man BH"
823,1411,"2004-11-16","2004-10-10","Paul Gargill","","","Manchester"
824,1412,"1999-07-07","1999-07-07","Mike Robinson","Rupert Flindt","","Maida Vale 4"
825,1413,"1986-04-09","1986-04-01","Dale Griffin","Mike Robinson","James Birtwistle","Maida Vale 4"
825,1414,"1989-02-27","1989-02-21","Dale Griffin","Mike Robinson","","Unknown"
826,1415,"1984-06-04","1984-05-26","Dale Griffin","Mike Robinson","","Maida Vale 5"
827,1416,"1969-06-25","1969-06-06","Unknown","Unknown","","Unknown"
828,1417,"1996-06-30","1996-06-29","Alison Howe","Andy Rogers","","Tribal Gathering"
829,1418,"2004-03-23","2004-02-26","Andrew Rogers","George Thomas","","Maida Vale 4"
830,1419,"1994-07-23","1994-06-21","James Birtwistle","George Thomas","","Maida Vale 4"
831,1420,"1973-02-01","1973-01-22","Bernie Andrews","Unknown","","Langham 1"
831,1421,"1973-07-31","1973-07-24","Tony Wilson","Bob Conduct","","Langham 1"
831,1422,"0000-00-00","1974-03-19","","","",""
831,1423,"1974-12-05","1974-11-21","Tony Wilson","Unknown","","Maida Vale 4"
832,1424,"1988-06-15","1988-06-02","Dale Griffin","Miti Adhikari","Simon Clifford","Unknown"
832,1425,"1989-02-06","1989-01-17","Dale Griffin","Mike Robinson","","Maida Vale 4"
833,1426,"1992-07-04","1992-06-14","Mike Engles","Mike Engles","","Maida Vale 3"
834,1427,"1986-04-30","1986-04-22","Dale Griffin","Mike Robinson","","Maida Vale 4"
834,1428,"1986-10-06","1986-09-23","Dale Griffin","Mike Robinson","James Birtwistle","Unknown"
834,1429,"1987-07-15","1987-07-07","Dale Griffin","Dave Dade","","Unknown"
834,1430,"1989-06-15","1989-05-28","Dale Griffin","Mike Robinson","","Maida Vale 3"
835,1431,"1983-07-07","1983-06-29","Barry Andrews","Nick Gomm","","Unknown"
836,1432,"1995-11-10","1995-10-22","Mike Engles","George Thomas","","Maida Vale 3"
836,1433,"1997-02-09","1997-01-26","Mike Engles","Steve Bridges","","Maida Vale 4"
836,1434,"0000-00-00","2000-10-01","Mike Engles","","","Maida Vale 4"
837,1435,"1972-03-31","1972-03-14","John Muir","Unknown","","Studio T1, Transcription Service, Kensington House"
837,1436,"1972-07-11","1972-05-23","Pete Ritzema","Unknown","","Maida Vale 4"
838,1437,"1989-04-27","1989-04-11","Dale Griffin","Mike Robinson","","Wessex Studios, London"
