artist_id	year	chart_position	track_title	folder	isrc	file	id	url_key
2235	1990	12	I'm Hardly Ever Wrong	1990	noisrc	WouldBes_ImHardlyEverWrong.aiff	1512	mwrgw
2239	2004	28	O Superman	2004	noisrc		1513	29hj9
2241	1983	32	Qual	1983	GB-AFL-83-00011	XMalDeutchland-Qual.aiff	1514	ndzfd
2241	1983	13	Incubus Succubus	1983	GB-AFL-84-00010	XMalDeutchland-IncubusSuccubus.aiff	1515	q6gb6
2249	1982	60	Don't Go	1982	GB-AJH-96-00227	Yaz - Don't Go.aiff	1516	5xjwx
2249	1982	12	Only You	1982	GB-AJH-96-00224	Yaz - Only You.aiff	1517	8pf9p
2250	1984	32	Bias Binding	1984	noisrc	YeahYEahNoh-BiasBinding.aiff	1518	v3bd3
2251	2003	18	Maps	2003	GB-AKW-03-00040	yeahyeahyeahs_Maps.aiff	1519	4mw6m
2251	2002	12	Bang	2002	GB-DNH-02-00149	yeahyeahyeas_Bang[ByLittleStranger].aiff	1520	c29x2
2252	1976	50	And You & I	1976	US-EW1-00-00210	Yes - And You And I_ Cord Of Life_Eclipse_The Prea	1521	rndpn
2272	1995	14	Dance Of Life	1995	noisrc	ziontrain_DanceOfLife.aiff	1522	hq63q
2272	1996	32	Babylon's Burning	1996	noisrc	ziontrain_BabylonsBurning(RepetitiveBeatsMix).aiff	1523	z5xm5
