artist_id	id	tx_date	record_date	producer	engineer1	engineer2	studio	url_key
1875	3208	NULL	1985-06-11					9qbd3
1875	3209	NULL	1985-11-05					d5w6m
1875	3210	NULL	1986-12-16					689x2
1876	3211	1987-07-08	1987-06-28	Dale Griffin	Mike Engles	Martin Colley	Unknown	xvdpn
1876	3212	1988-02-09	1988-01-31	Dale Griffin	James Birtwistle	Mike Engles	Unknown	p463q
1877	3213	1979-12-05	1979-11-20	John Sparrow	Mike Robinson		Maida Vale 4	3cxm5
1878	3214	1977-04-29	1977-04-25	Tony Wilson	Bill Aitken		Maida Vale 4	mrp28
1878	3215	1977-08-30	1977-08-23	Malcolm Brown	Mike Robinson		Maida Vale 4	2h3nv
1878	3216	1978-09-11	1978-08-21	Tony Wilson	Dave Dade		Maida Vale 4	nzmq4
1878	3217	1979-11-12	1979-10-16	John Sparrow	Mike Robinson		Maida Vale 4	qg25c
1879	3218	1981-11-24	1981-11-18	John Owen Williams	Ted De Bono	Mike Walter	Maida Vale 4	5jn8r
1880	3219	1987-03-16	1987-03-01	Dale Griffin	Mike Robinson	Mark Farrar	Unknown	8fqvh
1881	3220	1979-11-05	1979-10-24	Bob Sargeant	Nick Gomm		Maida Vale 4	vb54z
1881	3221	1980-09-22	1980-09-03	Bob Sargeant	Mike Engles		Maida Vale 4	4w8cg
1881	3222	1982-03-29	NULL	Unknown	Unknown		Private tape - Studio unknown	c9vrj
1883	3223	1985-01-15	1985-01-08	Mark Radcliffe	Peter Watts		Maida Vale 5	rd4hf
1883	3224	1985-10-23	1985-10-13	Dale Griffin	Mike Engles		Maida Vale 5	h6czb
1884	3225	1980-09-25	1980-09-10	Dale Griffin	Nick Gomm	Bob Conduct	Maida Vale 4	zxrgw
1884	3226	1981-04-28	1981-04-21	Dale Griffin	Mike Robinson		Langham 1	g3zfd
1884	3227	1981-12-10	1981-12-02	John Owen Williams	Peter Watts		Maida Vale 4	jmgb6
1884	3228	1982-11-22	1982-11-15	Dale Griffin	Dave Dade		Unknown	f2jwx
1885	3229	1980-04-03	1980-03-26	John Etchells	Nick Gomm		Maida Vale 4	bnf9p
1886	3230	1995-06-23	1995-06-23					wqbd3
1887	3231	1983-02-03	1983-01-24	Dale Griffin	Martin Colley		Unknown	95w6m
1888	3232	1988-09-20	1988-09-27	Ted De Bono	Ted De Bono		Maida Vale 4	d89x2
1888	3233	1987-08-12	NULL	Unknown	Unknown		Texas	6vdpn
1889	3234	1979-07-09	1979-07-03	Mike Robinson	Mike Engles			x463q
1889	3235	1980-03-24	1980-03-11	John Etchells	Mike Robinson		Maida Vale 4	pcxm5
1891	3236	1982-05-03	1982-04-21	Roger Pusey			Maida Vale 4	3rp28
1892	3237	1986-02-10	1986-06-11				Ocean Way, Ca	mh3nv
1893	3238	1992-02-16	1992-01-16	Dale Griffin	Nick Gomm		Maida Vale 4	2zmq4
1894	3239	1978-12-11	1978-12-04	Tony Wilson	Dave Dade		Maida Vale 4	ng25c
1894	3240	1979-05-16	1979-05-09	John Sparrow	Ted De Bono		Maida Vale 4	qjn8r
1894	3241	1980-03-10	1980-03-03	Tony Wilson	Dave Dade		Maida Vale 4	5fqvh
1894	3242	1981-01-15	1981-01-07	Chris Lycett	Nick Gomm		Langham 1	8b54z
1894	3243	1982-01-04	1981-12-21	Kevin Howlett	Dave Dade		Maida Vale 4	vw8cg
1894	3244	1985-08-07	1985-07-30	John O-Williams	Ted De Bono		Maida Vale 5	49vrj
1895	3245	NULL	1976-11-30					cd4hf
1895	3246	NULL	1977-05-10					r6czb
1895	3247	NULL	1979-10-22					hxrgw
1895	3248	NULL	1980-10-06					zphj9
1895	3249	NULL	1984-07-07					gmgb6
1896	3250	1995-05-13	1995-03-05	Stewart Cruickshank			Glasgow	j2jwx
1896	3251	1995-10-21	1995-10-20				Glasgow '95	fnf9p
1896	3252	1996-05-12	1996-04-23					bqbd3
1896	3253	1996-10-19	1996-10-15	Andy Rogers	Simon Askew		Glasgow O.B.	w5w6m
1896	3254	1997-07-16	1997-07-01	Mike Engles	Colin Marshall		Maida Vale 4	989x2
1896	3255	1998-06-17	1998-05-25	Mike Robinson	Simon Askew		Maida Vale 4	dvdpn
1896	3256	1998-07-01	1998-07-01	Andrew Rogers	Simon Askew		Royal Festival Hall, London	6463q
1896	3257	1999-05-26	1999-05-26	S Cunningham	Miti Adhikari		Glasgow	xcxm5
1896	3258	2000-03-14	2000-03-12	Andrew Rogers	Mike Walters		Garageglasgow	prp28
1896	3259	NULL	2000-03-29	James Birtwistle	Guy Worth		Maida Vale 4	3h3nv
1896	3260	NULL	2000-05-13	Andrew Rogers	Simon Askew		Union Chapel, London	mzmq4
1896	3261	2002-10-16	2002-09-15	Guy Worth	Nick Fountain		Maida Vale 4	2g25c
1896	3262	NULL	2004-09-02	Simon Askew	Nick Scripps		Maida Vale 4	njn8r
1896	3263	1996-11-10	NULL	Andrew Rogers	Miti Adhikari		Astoria 2, Soho Live	qfqvh
1896	3264	1997-10-01	NULL	Miti Adhikari			ICA, London	5b54z
1897	3265	1980-02-11	1980-02-04	Tony Wilson	Dave Dade		Maida Vale 4	8w8cg
1897	3266	1980-09-11	1980-09-02	John Sparrow	Mike Robinson		Maida Vale 4	v9vrj
1898	3267	1978-04-10	1978-07-04	Malcolm Brown	Mike Robinson		Maida Vale 4	4d4hf
1899	3268	1979-06-21	1979-06-13	Bob Sargeant	Nick Gomm		Maida Vale 4	c6czb
1899	3269	1981-12-17	1981-12-14	John Owen Williams	Unknown		Maida Vale 4	rxrgw
1900	3270	2004-04-20	2004-03-02	George Thomas	Guy Worth		Maida Vale 4	hphj9
1901	3271	1979-09-24	1979-09-17	Jeff Griffin	Mike Robinson		Unknown	z3zfd
1902	3272	1977-10-13	1977-09-27	Malcolm Brown	Mike Robinson		Maida Vale 4	g2jwx
1903	3273	1968-12-08	1968-11-19	Bernie Andrews	Allen Harris	Bob Conduct	201 Piccadilly, Studio 1	jnf9p
1903	3274	1969-04-27	1969-04-21	Bernie Andrews	Unknown		Playhouse Theatre, Northumberland Avenue	fqbd3
1904	3275	1979-04-24	1979-04-18	John Sparrow	Nick Gomm		Maida Vale 4	b5w6m
1905	3276	1987-07-20	1987-07-12	Dale Griffin	Dave Dade		Unknown	w89x2
667	3277	1978-06-15	1978-05-30	Tony Wilson	Mike Robinson		Maida Vale 4	9vdpn
667	3278	1978-12-06	1978-11-27	Bob Sargeant	Dave Dade	Brian Tuck	Maida Vale 4	d463q
667	3279	1980-09-24	1980-09-16	John Sparrow	Unknown		Maida Vale 4	6cxm5
667	3280	1981-03-31	1981-03-24	Dale Griffin	Martyn Parker		Langham 1	xrp28
667	3281	1981-09-15	1981-08-26	Dale Griffin	Nick Gomm		Maida Vale 4	ph3nv
667	3282	1983-03-23	1983-03-21	John Porter	Dave Dade		Maida Vale 4	3zmq4
667	3283	1984-01-03	1983-12-12	Tony Wilson	Martin Colley		Maida Vale 4	mg25c
667	3284	1985-06-03	1985-05-14	Mark Radcliffe	Mike Walter		Maida Vale 5	2jn8r
667	3285	1985-10-07	1985-09-29	Dale Griffin	Mike Engles		Maida Vale 5	nfqvh
667	3286	1986-07-09	1986-06-29	Dale Griffin	Mike Engles		Maida Vale 5	qb54z
667	3287	1987-05-11	1987-04-28	Unknown	Unknown		Unknown	5w8cg
667	3288	1988-10-31	1988-10-25	Mike Robinson	Mike Robinson		Maida Vale 4	89vrj
667	3289	1989-08-30	1989-08-30	Mike Robinson			Subterania, London	vd4hf
667	3290	1990-01-01	1989-12-17	Dale Griffin	Mike Engles		Maida Vale 3	46czb
667	3291	1991-03-23	1991-03-05	Mike Robinson	Mike Robinson		Maida Vale 5	cxrgw
667	3292	1992-02-15	1992-01-19	Dale Griffin	Mike Engles	James Birtwistle	Maida Vale 3	rphj9
667	3293	1993-03-13	1993-02-28	Mike Robinson	James Birtwistle		Maida Vale 4	h3zfd
667	3294	1994-01-12	1993-12-02	Nick Gomm	Mix - Paul Long		Maida Vale 4/5	zmgb6
667	3295	1994-04-29	1993-12-08	Tony Worthington			Manchester	gnf9p
667	3296	1994-12-17	1994-11-20	James Birtwistle	Paul Allen		Maida Vale 4	jqbd3
667	3297	1995-07-14	1995-07-14	Miti Adhikari			Phoenix	f5w6m
667	3298	1995-12-22	1995-12-07	Nick Gomm	Adam Askew		Maida Vale 4	b89x2
667	3299	1996-08-18	1996-06-30	Ted De Bono	Lisa Softley		Maida Vale 4	wvdpn
667	3300	1998-03-03	1998-02-03	Mike Robinson	Nick Scripps		Maida Vale 4	9463q
667	3301	NULL	1998-10-18	Mike Engles	Kevin Rumble		Maida Vale 3	dcxm5
667	3302	2003-03-13	2003-02-19	Louise Kattenhorn	Mike Walter		Maida Vale 4	6rp28
667	3303	NULL	2004-08-04	Jerry Smith	Nick Fountain		Maida Vale 4	xh3nv
1906	3304	1989-10-04	1989-09-10	Dale Griffin	Dave Dade		Maida Vale 3	pzmq4
1906	3305	1990-07-09	1990-06-26	Martin Colley	Martin Colley	Rupert Flindt	Maida Vale 5	3g25c
1906	3306	1992-03-20	1992-01-30	Dale Griffin	Nick Gomm	Dave Mccarthy	Maida Vale 4	mjn8r
1907	3307	1983-05-17	1983-04-17	Dale Griffin	Martin Colley		Maida Vale 4	2fqvh
1907	3308	1984-03-19	1984-02-28	Mark Radcliffe	Ted De Bono		Maida Vale 5	nb54z
1907	3309	1985-12-09	1985-11-26	Phil Ward-Large	Mike Shilling	Mike Robinson	Maida Vale 5	qw8cg
1907	3310	1986-08-20	1986-08-10	Dale Griffin	Mike Engles	Fred Kay	Unknown	59vrj
1907	3311	1990-05-24	1990-05-06	Dale Griffin	Mike Engles		Maida Vale 3	8d4hf
1907	3312	1991-08-31	1991-07-21	Mike Robinson	Mike Robinson		Maida Vale 3	v6czb
1908	3313	1983-07-13	1983-07-09	Dale Griffin	Martin Colley		Maida Vale 4	4xrgw
1908	3314	1984-08-27	1984-08-14	John Owen Williams	Ted De Bono/Phil Stannard		Maida Vale 5	cphj9
1908	3315	1982-11-10	NULL	Unknown	Unknown		Coventry	r3zfd
1909	3316	1989-03-28	1989-03-19	Dale Griffin	Mike Engles		Maida Vale 4	hmgb6
1909	3317	1990-04-19	1990-03-25	Dale Griffin	Mike Engles		Maida Vale 3	z2jwx
1910	3318	1990-04-23	1990-04-01	Dale Griffin	Mink Engles		Maida Vale 3	gqbd3
1911	3319	1984-03-13	1984-02-29	Roger Pusey	Nick Gomm		Maida Vale 5	j5w6m
1912	3320	1992-11-21	1992-10-13	Miti Adhikari	Paul Long		Maida Vale 4	f89x2
1912	3321	1994-08-26	1994-08-26	Miti Adhikari			Reading Festival '94	bvdpn
1912	3322	NULL	1999-06-08	Mike Robinson	Jaimie Hart		Maida Vale 4	w463q
1912	3323	NULL	2003-06-28	Sam Cunningham	Mike Walter		Glastonbury Festival, Pyramid Stage	9cxm5
1913	3324	1995-07-08	1995-06-15				Maida Vale 4	drp28
1913	3325	1996-04-20	1996-04-09	Mike Robinson	Kevin Rumble		Maida Vale 4	6h3nv
1913	3326	1997-03-19	1997-03-02				Maida Vale 4	xzmq4
1913	3327	1997-10-21	1997-09-14	Mike Engles			Maida Vale 4	pg25c
1913	3328	1998-07-28	1998-06-07	Mike Engles	George Thomas		Maida Vale 4	3jn8r
1913	3329	1999-06-20	1999-06-01	Mike Robinson	Martyn Parker		Maida Vale 4	mfqvh
1913	3330	2002-02-19	2002-01-13	Mike Engles	Guy Worth		Maida Vale 4	2b54z
1914	3331	1980-08-21	1980-08-12	Dale Griffin	Mike Robinson		Maida Vale 4	nw8cg
1915	3332	1986-09-24	1986-09-14	Dale Griffin	Mike Engles		Unknown	q9vrj
1915	3333	1987-09-16	1987-09-06	Dale Griffin	Simon Clifford	James Birtwistle	Unknown	5d4hf
1916	3334	1979-09-12	1979-08-28	Bob Sargeant	Mike Robinson		Maida Vale 4	86czb
1917	3335	1983-04-06	1983-03-30	Roger Pusey	Ted De Bono		Maida Vale 4	vxrgw
1918	3336	1978-03-23	1978-03-15	Dave Price	Mike Robinson		Maida Vale 4	4phj9
1918	3337	1978-11-21	1978-11-14	Mike Robinson	Mike Robinson		Maida Vale 4	c3zfd
1918	3338	1979-10-08	1979-09-18	John Sparrow	Mike Robinson		Maida Vale 4	rmgb6
1919	3339	1984-04-04	1984-03-20	Mark Radcliffe	Ted De Bono		Maida Vale 5	h2jwx
1919	3340	1984-09-17	1984-09-05	Roger Pusey	Nick Gomm		Maida Vale 5	znf9p
1919	3341	1985-07-08	1985-06-18	John Owen Williams	Mike Robinson		Maida Vale 5	g5w6m
1920	3342	1968-01-14	1968-01-08	Bernie Andrews	Unknown		201 Piccadilly, Studio 1	j89x2
1921	3343	1988-09-26	1988-09-11	Dale Griffin	Unknown		The Hippodrome, Golders Green, London	fvdpn
1921	3344	1989-06-05	1989-05-23	Dale Griffin	Mike Robinson		Maida Vale 3	b463q
1921	3345	1994-12-09	1994-10-27	Nick Gomm				wcxm5
1921	3346	NULL	2000-09-06	Simon Askew			Maida Vale 4	9rp28
1922	3347	1983-05-30	1983-05-16	Tony Wilson	Dave Dade		Maida Vale 4	dh3nv
1922	3348	1983-10-05	1983-09-28	Dale Griffin	Anthony Pugh		Maida Vale 4	6zmq4
1922	3349	1984-04-03	1984-03-14	Roger Pusey	Nick Gomm		Maida Vale 5	xg25c
1922	3350	1985-03-12	1985-03-05	Mark Radcliffe	Mike Robinson		Maida Vale 5	pjn8r
1922	3351	1986-08-18	1986-08-05	Dale Griffin	Mike Robinson	Mike Shilling	Unknown	3fqvh
1922	3352	1989-07-10	1989-06-25	Dale Griffin	Martin Colley	Simon Askew	Maida Vale 3	mb54z
1923	3353	1979-10-01	1979-09-19	Bob Sergeant	Nick Gomm		Maida Vale 4	2w8cg
1924	3354	1974-11-19	1974-11-05	Unknown	Unknown		Maida Vale 4	n9vrj
1924	3355	1975-07-14	1975-07-01	Tony Wilson	Unknown		Maida Vale 4	qd4hf
1925	3356	1988-08-15	1988-07-26	Mike Robinson	Mike Robinson		Maida Vale 4	56czb
1926	3357	1985-06-05	1985-05-26	Dale Griffin	Mike Engles		Maida Vale 5	8xrgw
1927	3358	1979-04-26	1979-04-17	John Sparrow	Mike Robinson		Maida Vale 4	vphj9
1927	3359	1980-03-04	1980-02-19	John Etchells	Mike Robinson		Maida Vale 4	43zfd
1928	3360	1982-08-05	1982-07-14	Roger Pusey	Nick Gomm		Maida Vale 4	cmgb6
1928	3361	1984-01-05	1983-12-10					r2jwx
1928	3362	1984-10-29	1984-10-21	Dale Griffin	Mike Engles		Maida Vale 5	hnf9p
1929	3363	1973-08-14	1973-08-07	John Walters	Unknown		Langham 1	zqbd3
1930	3364	1987-06-08	1987-05-24	Dale Griffin	Mike Engles	Miti Adhikari	Unknown	g89x2
1930	3365	1988-02-08	1988-01-26	Dale Griffin	Mike Robinson	Martin Colley	Unknown	jvdpn
1931	3366	1968-11-24	1968-11-04	Bernie Andrews	Pete Ritzema		201 Piccadilly, Studio 1	f463q
1932	3367	1982-05-20	1982-05-12	John Owen Williams	Nick Gomm		Maida Vale 4	bcxm5
1932	3368	1982-09-16	1982-09-01	Roger Pusey	Nick Gomm		Maida Vale 4	wrp28
1932	3369	1983-05-30	1983-04-30	Dale Griffin	Simon Clifford		Maida Vale 4	9h3nv
1932	3370	1983-12-07	1983-11-28	Dale Griffin	Martin Colley		Maida Vale 4	dzmq4
1932	3371	1984-06-06	1984-05-22	Mark Radcliffe	Ted De Bono		Maida Vale 5	6g25c
1933	3372	1982-07-28	1982-07-03	Dale Griffin	Mike Robinson		Maida Vale 4	xjn8r
1934	3373	1990-07-11	1990-06-28	Dale Griffin	Nick Gomm	Rupert Flindt	Maida Vale 5	pfqvh
1935	3374	1989-04-17	1989-03-21	Dale Griffin	Mike Robinson		Wessex Studios, London	3b54z
1936	3375	1982-10-06	1982-09-11	Dale Griffin	Martin Colley		Maida Vale 4	mw8cg
1936	3376	1983-06-06	1983-05-23	Tony Wilson	Unknown		Maida Vale 4	29vrj
1936	3377	1984-03-12	1984-03-03	Dale Griffin	Martin Colley		Maida Vale 5	nd4hf
1937	3378	1981-06-01	1981-05-27	Chris Lycett	Nick Gomm		Langham 1	q6czb
1937	3379	1981-11-04	1981-10-21	Unknown	Unknown		Maida Vale 4	5xrgw
1937	3380	1982-10-11	1982-09-22	Roger Pusey	Martin Colley		Maida Vale 4	8phj9
1937	3381	1983-06-22	1983-05-09	John Sparrow	Mike Robinson		Maida Vale 4	v3zfd
1937	3382	1984-06-25	1984-06-13	Roger Pusey	Nick Gomm		Maida Vale 5	4mgb6
1938	3383	1982-11-24	1982-11-13	Dale Griffin	Mike Robinson		Unknown	c2jwx
1939	3384	1991-03-02	1991-01-29	Mike Robinson	Mike Robinson		Maida Vale 5	rnf9p
1940	3385	1985-07-29	1985-07-21	Dale Griffin	Mike Engles		Maida Vale 5	hqbd3
1940	3386	1986-04-14	1986-04-06	Dale Griffin	Mike Engles	Fred Kay	Maida Vale 5	z5w6m
1940	3387	1986-06-16	1986-06-03	Dale Griffin	Ted De Bono	Fred Kay	Maida Vale 5	gvdpn
1940	3388	1987-11-11	1987-11-03	Dale Griffin	Unknown		Unknown	j463q
1941	3389	1978-08-16	1978-08-08	Bob Sargeant	Mike Robinson		Maida Vale 4	fcxm5
1942	3390	1982-01-26	1982-01-11	Tony Wilson	Dave Dade		Maida Vale 4	brp28
1942	3391	1983-03-02	1983-02-26	Dale Griffin	Martin Colley		Maida Vale 4	wh3nv
1942	3392	1984-08-15	1984-08-08	Barry Andrews	Nick Gomm		Maida Vale 5	9zmq4
1943	3393	1988-08-01	1988-07-17	Dale Griffin	Mike Engles		Maida Vale 5	dg25c
1943	3394	1989-04-05	1989-03-26	Dale Griffin	Dave Dade	Miti Adhikari	Maida Vale 4	6jn8r
1943	3395	1989-10-09	1989-08-17	Nick Gomm	Mike Robinson	Jonathan Leong	Maida Vale 5	xfqvh
1943	3396	1990-06-05	1990-05-20	Dale Griffin	Mike Engles		Maida Vale 3	pb54z
1943	3397	1994-07-16	1994-06-26	Paul Nickson			Glastonbury Festival	3w8cg
1944	3398	2003-07-08	2003-05-14	Miti	Nick Fountain		Maida Vale 4	m9vrj
1945	3399	1977-05-02	1977-04-26	Malcolm Brown	Mike Robinson		Maida Vale 4	2d4hf
1945	3400	1977-07-25	1977-07-19	Jeff Griffin	Mike Robinson		Maida Vale 4	n6czb
1945	3401	1979-11-05	1979-10-29	Tony Wilson	Bill Aitken	Ted De Bono	Maida Vale 4	qxrgw
1946	3402	1987-04-29	1987-04-12	Dale Griffin	Miti Adhikari	Mike Engles	Unknown	5phj9
1947	3403	1985-07-17	1985-07-07	Unknown	Unknown		Maida Vale 5	83zfd
1947	3404	1986-01-15	1986-01-07	Mike Robinson	Mike Robinson		Maida Vale 5	vmgb6
1947	3405	1987-01-20	1987-01-06	Dale Griffin	Mike Robinson	Miti Adhikari	Unknown	42jwx
1948	3406	1984-10-31	1984-10-23	Mark Radcliffe	Mike Robinson		Maida Vale 4	cnf9p
1948	3407	1985-02-13	1985-02-03	Dale Griffin	Mike Engles		Maida Vale 5	rqbd3
1948	3408	1985-11-11	1985-10-29	Unknown	Unknown		Maida Vale 5	h5w6m
1948	3409	1987-01-05	1986-11-25	Dale Griffin	Simon Clifford	Dave Dade	Unknown	z89x2
1948	3410	1988-06-13	1988-05-31	Mike Robinson	Mike Robinson		Maida Vale 4	g463q
1948	3411	1989-12-12	1989-11-26	Dale Griffin	Mike Engles		Maida Vale 3	jcxm5
1948	3412	1998-07-08	1998-07-04	Sam Cunningham	Miti Adhikari		Royal Festival Hall, London	frp28
1949	3413	1985-01-02	1984-12-11	Mark Radcliffe	Peter Watts		Maida Vale 5	bh3nv
1950	3414	1977-10-18	1977-10-11	Jeff Griffin	Mike Robinson		Maida Vale 4	wzmq4
1950	3415	1978-02-13	1978-02-01	Malcolm Brown	Nick Gomm		Maida Vale 4	9g25c
1951	3416	1992-08-01	1992-07-14	Mike Robinson	Mike Robinson	Miti Adhikari&Ralph Jordan	Maida Vale 4	djn8r
1952	3417	1990-07-03	1990-06-10	Dale Griffin	Miti Adhikari	James Birtwistle	Maida Vale 3	6fqvh
1952	3418	1991-12-07	1991-10-24	Dale Griffin	Nick Gomm	Chris Maclean	Maida Vale 4	xb54z
1953	3419	1975-02-13	1975-01-30	Tony Wilson	Bill Aitken		Maida Vale 4	pw8cg
1954	3420	NULL	1986-07-13					39vrj
1955	3421	1989-07-17	1989-07-04	Dale Griffin	Unknown		Unknown	md4hf
1956	3422	1978-08-01	1978-07-26	Bob Sargeant	Nick Gomm		Maida Vale 4	26czb
1956	3423	1979-01-22	1978-12-18	Bob Sargeant	Dave Dade		Maida Vale 4	nxrgw
1956	3424	1979-06-27	1979-06-06	Tony Wilson	Nick Gomm		Maida Vale 4	qphj9
1956	3425	1980-01-21	1980-01-14	Tony Wilson	Dave Dade		Maida Vale 4	53zfd
1957	3426	1980-01-17	1980-01-08	John Sparrow	Mike Robinson	Martyn Parker	Maida Vale 4	8mgb6
1957	3427	1981-01-27	1981-01-20	Bob Sargeant	Mike Robinson		Langham 1	v2jwx
1958	3428	1969-07-20	1969-07-15	John Walters	Tony Wilson		Maida Vale 4	4nf9p
1958	3429	1970-01-03	1969-12-29	John Walters	Tony Wilson		Playhouse Theatre, Northumberland Avenue	cqbd3
1959	3430	1983-09-19	1983-09-10	Dale Griffin	Mike Robinson		Maida Vale 4	r5w6m
1960	3431	1979-01-23	1979-01-17	Bob Sargeant	Nick Gomm		Maida Vale 4	h89x2
1960	3432	1979-10-01	1979-09-24	Bob Sargeant	Dave Dade		Maida Vale 4	zvdpn
1960	3433	1981-04-13	1981-04-01	Chris Lycett	Nick Gomm	Mike Robinson	Langham 1	gcxm5
1961	3434	1984-05-30	1984-05-19	Dale Griffin	Martin Colley		Maida Vale 5	jrp28
1962	3435	1981-06-23	1981-06-16	Dale Griffin	Mike Engles		Langham 1	fh3nv
1962	3436	1983-12-13	1983-11-30	Roger Pusey	Nick Gomm		Maida Vale 4	bzmq4
1962	3437	1984-07-09	1984-06-27	Roger Pusey	Nick Gomm		Maida Vale 5	wg25c
1962	3438	1985-10-30	1985-10-20	Dale Griffin	Mike Engles		Maida Vale 5	9jn8r
1963	3439	1987-05-26	1987-05-10	Dale Griffin	Mike Engles	Fred Kay	Unknown	dfqvh
1963	3440	1987-10-07	1987-09-29	Dale Griffin	Unknown		Unknown	6b54z
1964	3441	1977-07-13	1977-07-04	Malcolm Brown	Dave Dade		Maida Vale 4	xw8cg
1965	3442	1982-04-20	1982-04-05	Dale Griffin	Unknown		Maida Vale 5	p9vrj
1966	3443	1978-10-19	1978-10-04	Bob Sargeant	Nick Gomm		Maida Vale 4	3d4hf
1966	3444	1979-02-06	1979-01-30	Bob Sargeant	Mike Robinson		Maida Vale 4	m6czb
1967	3445	1979-07-05	1979-06-26	Trevor Dann	Mike Robinson		Maida Vale 4	2xrgw
1968	3446	1968-07-21	1968-07-16	Bernie Andrews	Allen Harris		201 Piccadilly, Studio 1	nphj9
1969	3447	1980-04-10	1980-04-01	Mike Robinson	Mike Robinson		Maida Vale 4	q3zfd
1969	3448	1981-05-18	1981-04-27	Tony Wilson	Dave Dade		Langham 1	5mgb6
1970	3449	1977-04-22	1977-03-22	Jeff Griffin	Mike Robinson		Maida Vale 4	82jwx
1970	3450	1977-09-21	1977-09-12	Tony Wilson	Dave Dade		Maida Vale 4	vnf9p
1971	3451	1977-07-07	1977-06-28	Jeff Griffin	Mike Robinson		Maida Vale 4	4qbd3
1972	3452	1989-08-21	1989-08-08	Dale Griffin	Ted De Bono		Maida Vale 5	c5w6m
1973	3453	1983-06-13	1983-06-04	Dale Griffin	Martin Colley		Maida Vale 4	r89x2
1973	3454	1985-06-11	1985-05-21	Mark Radcliffe	Mike Robinson		Maida Vale 5	hvdpn
1974	3455	1979-04-05	1979-03-21	John Sparrow	Nick Gomm		Maida Vale 4	z463q
1975	3456	1979-06-07	1979-05-30	John Sparrow	Nick Gomm		Maida Vale 4	grp28
1976	3457	1968-08-25	1968-08-06	Bernie Andrews	Allen Harris		201 Piccadilly, Studio 1	jh3nv
1976	3458	1969-04-20	1969-03-04	Bernie Andrews	Allen Harris	Bob Conduct	Playhouse Theatre, Northumberland Avenue	fzmq4
1976	3459	1969-06-08	1969-06-02	John Walters	Tony Wilson		Playhouse Theatre, Northumberland Avenue	bg25c
1977	3460	1990-06-12	1990-05-15	Mike Robinson	Mike Robinson		Maida Vale 3	wjn8r
1978	3461	1980-10-13	1980-10-01	Bob Sargeant	Nick Gomm		Maida Vale 4	9fqvh
1978	3462	1981-07-07	1981-07-06	Tony Wilson	Dave Dade		Langham 1	db54z
1978	3463	1982-03-18	1982-03-03	Roger Pusey	Nick Gomm		Maida Vale 4	6w8cg
1978	3464	1983-04-04	1983-03-28	John Porter	Martin Colley		Maida Vale 4	x9vrj
1978	3465	1983-12-12	1983-12-05	Dale Griffin	Martin Colley		Maida Vale 4	pd4hf
1978	3466	1985-03-11	1985-03-03	Dale Griffin	Mike Engles		Maida Vale 4	36czb
1978	3467	1986-03-26	1986-03-18	Dale Griffin	Mike Robinson	Martin Colley	Unknown	mxrgw
1978	3468	NULL	NULL					2phj9
1979	3469	1985-09-11	1985-09-01	Dale Griffin	Mike Engles		Maida Vale 5	n3zfd
1979	3470	1986-08-25	1986-08-17	Dale Griffin	Mike Engles	Fred Kay	Unknown	qmgb6
1979	3471	1987-05-20	1987-05-05	Dale Griffin	Mike Robinson	Mark Farrar	Unknown	52jwx
1979	3472	1989-01-16	1989-01-08	Dale Griffin	Miti Adhikari		Maida Vale 3	8nf9p
1980	3473	1977-09-20	1977-09-13	Malcolm Brown	Mike Robinson		Maida Vale 6	vqbd3
1980	3474	1978-04-14	1978-04-05	Malcolm Brown	Nick Gomm		Maida Vale 4	45w6m
1980	3475	1979-01-03	1978-12-19	Tony Wilson	Mike Robinson		Maida Vale 4	c89x2
1980	3476	1980-06-02	1980-05-21	Dale Griffin	Nick Gomm		Maida Vale 4	rvdpn
1981	3477	1989-12-19	1989-12-03	Dale Griffin	Jamie Cauty		Maida Vale 3	h463q
1981	3478	1990-10-13	1990-10-02	Mike Robinson	Mike Robinson		Maida Vale 4	zcxm5
1981	3479	1992-06-05	1992-05-12	Mike Robinson	Mike Robinson		Maida Vale 4	gh3nv
1981	3480	1995-02-24	1995-02-14	Mike Robinson	Simon Askew		Maida Vale 4	jzmq4
1981	3481	1997-01-25	1997-01-25	Simon Askew			Maida Vale 4	fg25c
1982	3482	1990-05-08	1990-04-08	Dale Griffin	Mike Walter		Maida Vale 3	bjn8r
1982	3483	1994-04-09	1994-02-24	Chris Maclean	Chrissie Boucher		Maida Vale 4	wfqvh
1983	3484	1980-02-07	1980-01-22	John Sparrow	Mike Robinson		Maida Vale 4	9b54z
1984	3485	1983-10-25	1983-10-19	Roger Pusey	Nick Gomm		Maida Vale 4	dw8cg
1985	3486	1981-05-25	1981-05-13	Chris Lycett	Nick Gomm		Langham 1	69vrj
1985	3487	1982-09-29	1982-09-15	Roger Pusey	Nick Gomm		Maida Vale 4	xd4hf
1986	3488	1980-11-27	1980-11-18	Dale Griffin	Mike Robinson		Langham 1	p6czb
1986	3489	1981-10-14	1981-09-30	Chris Lycett	Nick Gomm		Maida Vale 4	3xrgw
1986	3490	1982-06-07	1982-05-24	Tony Wilson	Anthony Pugh		Maida Vale 4	mphj9
1986	3491	1982-10-27	1982-10-11	John Leonard	Unknown		The Ritz, Manchester	23zfd
1987	3492	1979-11-29	1979-11-19	Tony Wilson	Dave Dade		Maida Vale 4	nmgb6
1987	3493	1980-05-14	1980-05-07	John Etchells	Nick Gomm		Unknown	q2jwx
